catalog_model_id,workspace_model_id,label,site_no,station_name,usgs_da_km2,usgs_da_source,v1b_nhdplusid,v1b_pick_rule,reference_class,reference_gnis,reference_ftype,reference_has_wb_link,swat_gis_id,swat_lcha,mapping_method,mapped_nhdplusid,replacement_steps_downstream,chandeg_present,nhd_tda_km2,swat_da_km2,swat_nhd_ratio,assignment_class,calibration_eligible,production_gis_channel,same_gis_as_production,notes
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295520,LITTLE CHARLIE CREEK NEAR BOWLING GREEN FL,121.85402973360566,wbd_upstream_hu12_area_sqkm,15000700083080,nhd_first_v1b_gnis,tributary,Little Charlie Creek,460.0,False,1020.0,972.0,downstream_replacement,15000700083077.0,1,True,49.28129994,57.2808111,1.162323460820624,tributary_clean,True,1044,False,Mapped at downstream step 1 to NHD 15000700083077 (ref 15000700083080).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295521,LT CHARLIE CR BL PARKER BRANCH NR BOWLING GREEN FL,121.85402973360566,wbd_upstream_hu12_area_sqkm,15000700071156,nhd_first_v1b_gnis,tributary,Parker Branch,336.0,False,3144.0,2777.0,exact_crosswalk,15000700071156.0,0,True,9.39419997,9.4665183,1.0076981893328805,tributary_clean,True,1044,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295580,LITTLE CHARLIE CREEK NEAR MOUTH NEAR WAUCHULA FL,121.85402973360566,wbd_upstream_hu12_area_sqkm,15000700034312,nhd_first_v1b_gnis,tributary,Little Charlie Creek,460.0,False,686.0,653.0,downstream_replacement,15000700022326.0,1,True,92.49909988,110.7188767,1.196972476960713,tributary_clean,True,695,False,Mapped at downstream step 1 to NHD 15000700022326 (ref 15000700034312).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295607,PEACE R AT WAUCHULA FL,2092.710393151488,nwis_drain_area_km2,15000700046526,nhd_first_v1b_levelpath,mainstem,Peace River,558.0,True,281.0,277.0,exact_crosswalk,15000700046526.0,0,True,1683.96909977,1949.981436,1.1579674688011392,mainstem_known_nhd_offset,True,281,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295637,"PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL",2139.330179137536,nwis_contrib_drain_area_km2,15000700022140,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,269.0,265.0,exact_crosswalk,15000700022140.0,0,True,1731.61689974,2001.1558674,1.155657390327197,mainstem_known_nhd_offset,True,269,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295755,HICKORY CREEK NEAR ONA FL,9.71245541376,nwis_drain_area_km2,15000700021552,nhd_first_v1b_gnis,tributary,Hickory Creek,460.0,False,2092.0,1907.0,exact_crosswalk,15000700021552.0,0,True,7.62710002,7.6221091,0.9993456333354864,tributary_clean,True,1709,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295798,PEACE RIVER AT PEACE RIVER RANCH NR BUCHANAN FL,3257.1980523767875,wbd_upstream_hu12_area_sqkm,15000700069974,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,249.0,245.0,exact_crosswalk,15000700069974.0,0,True,1897.44889973,2167.1336771,1.1421301924960272,mainstem_known_nhd_offset,True,249,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295850,OAK CREEK NEAR ONA FL,38.84982165504,nwis_drain_area_km2,15000700009626,nhd_first_v1b_gnis,tributary,Oak Creek,460.0,False,922.0,876.0,exact_crosswalk,15000700009626.0,0,True,58.98210004,60.187317400000005,1.02043361221765,tributary_clean,True,922,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296057,BUCKHORN CREEK NEAR GRIFFINS CORNER FL,45.32479193088,nwis_drain_area_km2,15000700023237,nhd_first_v1b_gnis,tributary,Buckhorn Creek,460.0,False,1033.0,985.0,exact_crosswalk,15000700023237.0,0,True,44.01000001,41.4236007,0.9412315539783612,tributary_clean,True,1033,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296180,LITTLE CHARLEY BOWLEGS CREEK NEAR CREWSVILLE FL,54.9077479391232,nwis_drain_area_km2,15000700023946,nhd_first_v1b_levelpath,tributary,,460.0,False,2548.0,2277.0,exact_crosswalk,15000700023946.0,0,True,37.93820003,46.2849815,1.220009949428273,tributary_clean,True,2242,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296191,"L CHARLEY BOWLEGS C AT SFL RD, NEAR SEBRING FL",79.2536361762816,nwis_drain_area_km2,15000700096048,nhd_first_v1b_levelpath,mainstem,,460.0,False,1938.0,1778.0,exact_crosswalk,15000700096048.0,0,True,80.99430002,89.29131520000001,1.1024394948527394,mainstem_known_nhd_offset,True,1938,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296207,L CHARLEY BOWLEGS CR AT COTT RD NEAR SEBRING FL,98.6785470038016,nwis_drain_area_km2,15000700072094,nhd_first_v1b_levelpath,tributary,,460.0,False,1881.0,1729.0,exact_crosswalk,15000700072094.0,0,True,86.57369999,94.8680045,1.0958062842521237,tributary_clean,True,1881,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296222,LITTLE CHARLEY BOWLEGS C AB CT NEAR SEBRING FL,108.5205018230784,nwis_drain_area_km2,15000700084216,nhd_first_v1b_levelpath,mainstem,,460.0,False,1725.0,1592.0,exact_crosswalk,15000700084216.0,0,True,95.57879997,103.860065,1.0866433250113967,mainstem_known_nhd_offset,True,1725,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296223,LITTLE CHARLEY BOWLEGS CREEK NEAR SEBRING FL,108.5205018230784,nwis_drain_area_km2,15000700084216,nhd_first_v1b_levelpath,tributary,,460.0,False,1725.0,1592.0,exact_crosswalk,15000700084216.0,0,True,95.57879997,103.860065,1.0866433250113967,tributary_clean,True,1725,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296260,CHARLIE CREEK NEAR CREWSVILLE FL,497.277717184512,nwis_drain_area_km2,15000700059498,nhd_first_v1b_gnis,tributary,Charlie Creek,460.0,False,650.0,617.0,exact_crosswalk,15000700059498.0,0,True,468.68939998,492.2915472,1.0503577576557248,tributary_clean,True,636,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296389,OAK CREEK NEAR GARDNER FL,168.60822598287356,nwis_drain_area_km2,15000700095014,nhd_first_v1b_gnis,tributary,Oak Creek,460.0,False,598.0,565.0,downstream_replacement,15000700094861.0,2,True,140.644,732.1145376999999,5.205444510252836,tributary_clean,True,1038,False,Mapped at downstream step 2 to NHD 15000700094861 (ref 15000700095014).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296500,CHARLIE CREEK NEAR GARDNER FL,854.69607641088,nwis_contrib_drain_area_km2,15000700034124,nhd_first_v1b_gnis,tributary,Charlie Creek,460.0,False,532.0,502.0,exact_crosswalk,15000700034124.0,0,True,805.45660007,870.0241886,1.0801627158116136,tributary_clean,True,535,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296525,PEACE RIVER BELOW CHARLIE CREEK NEAR GARDNER FL,3257.1980523767875,wbd_upstream_hu12_area_sqkm,15000700058438,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,242.0,238.0,exact_crosswalk,15000700058438.0,0,True,2873.30059969,3228.5101094,1.1236242075570944,mainstem_known_nhd_offset,True,242,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296750,"PEACE RIVER AT SR 70 AT ARCADIA, FL",3540.513746829312,nwis_contrib_drain_area_km2,15000700033482,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,220.0,216.0,lake_outlet_replacement,15000700033473.0,2,True,3036.01379949,3415.8747352,1.1251183165813707,lake_outlet_review,False,222,False,Mapped at downstream step 2 to NHD 15000700033473 (ref 15000700033482).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297000,10D JOSHUA CREEK NEAR ARCADIA FL,332.46068211037607,wbd_upstream_hu12_area_sqkm,15000700046304,nhd_first_v1b_gnis,tributary,Joshua Creek,460.0,False,769.0,732.0,exact_crosswalk,15000700046304.0,0,True,172.9473999,183.1886734,1.059216117188935,tributary_clean,True,722,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297100,JOSHUA CREEK AT NOCATEE FL,341.878430564352,nwis_contrib_drain_area_km2,15000700021498,nhd_first_v1b_gnis,tributary,Joshua Creek,460.0,False,625.0,592.0,exact_crosswalk,15000700021498.0,0,True,289.74049981,312.1234673,1.0772517735859428,tributary_clean,True,625,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297105,PEACE RIVER AT NOCATEE FL,4325.28014426112,nwis_drain_area_km2,15000700021293,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,214.0,210.0,lake_outlet_replacement,15000700069535.0,1,True,3071.17599959,3754.9390715,1.222638843231805,lake_outlet_review,False,215,False,Mapped at downstream step 1 to NHD 15000700069535 (ref 15000700021293).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297153,WEST FORK HORSE CREEK NEAR MYAKKA HEAD FL,34.964839489536,nwis_contrib_drain_area_km2,15000700020086,nhd_first_v1b_gnis,tributary,Horse Creek,460.0,False,632.0,599.0,exact_crosswalk,15000700020086.0,0,True,59.19119988,87.71854219999999,1.4819524249860498,tributary_clean,True,632,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297155,HORSE CREEK NEAR MYAKKA HEAD FL,108.779500634112,nwis_contrib_drain_area_km2,15000700056297,nhd_first_v1b_gnis,tributary,Horse Creek,460.0,False,603.0,570.0,exact_crosswalk,15000700056297.0,0,True,89.1130999,125.5828044,1.4092518893510066,tributary_clean,True,603,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297220,BRUSHY CREEK NEAR LILLY FL,123.80143167406078,nwis_drain_area_km2,15000700068795,nhd_first_v1b_gnis,tributary,Brushy Creek,460.0,False,903.0,857.0,downstream_replacement,15000700008579.0,1,True,97.07680005,101.4352601,1.0448970304723182,tributary_clean,True,903,True,Mapped at downstream step 1 to NHD 15000700008579 (ref 15000700068795).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297251,HORSE CREEK NEAR LIMESTONE FL,336.69845434368,nwis_drain_area_km2,15000700020669,nhd_first_v1b_gnis,tributary,Horse Creek,460.0,False,499.0,469.0,exact_crosswalk,15000700020669.0,0,True,287.27850015,327.86025240000004,1.141262754535444,tributary_clean,True,491,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297272,BRANDY BRANCH AT PINE LEVEL FL,39.1088204660736,nwis_drain_area_km2,15000700020494,nhd_first_v1b_tiebreak,tributary,,334.0,False,1279.0,1208.0,downstream_replacement,15000700068778.0,2,True,0.08570001,41.3864771,482.9226636029564,tributary_clean,True,1220,False,Mapped at downstream step 2 to NHD 15000700068778 (ref 15000700020494).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297290,BUZZARD ROOST BRANCH NEAR PINE LEVEL FL,74.33265876664319,nwis_drain_area_km2,15000700068465,nhd_first_v1b_gnis,tributary,Buzzard Roost Branch,460.0,False,945.0,898.0,exact_crosswalk,15000700068465.0,0,True,72.52869992,74.06611149999999,1.021197285787499,tributary_clean,True,886,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297310,"HORSE CREEK AT SR 72 NEAR ARCADIA, FL",564.6174080532479,nwis_contrib_drain_area_km2,15000700008553,nhd_first_v1b_tiebreak,tributary,,460.0,False,1307.0,1235.0,exact_crosswalk,15000700008553.0,0,True,23.33289992,23.7228866,1.0167140253177755,tributary_clean,True,333,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297345,PEACE RIVER AT PLATT FL,4599.151207517376,wbd_upstream_hu12_area_sqkm,15000700008331,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,183.0,179.0,exact_crosswalk,15000700008331.0,0,True,4007.49659929,4463.273679,1.1137311207677003,mainstem_known_nhd_offset,True,181,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297350,PEACE RIVER NR PEACE RIVER HEIGHTS NR FT. OGDEN FL,4610.17883639808,nwis_drain_area_km2,15000700080628,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,166.0,162.0,exact_crosswalk,15000700080628.0,0,True,4013.29919928,4468.1875762,1.1133452439832068,mainstem_known_nhd_offset,True,166,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297460,PEACE RIVER AT HARBOUR HEIGHTS FL,4843.27776632832,nwis_drain_area_km2,15000700068714,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,59.0,59.0,exact_crosswalk,15000700068714.0,0,True,4130.56349937,4595.748796899999,1.1126202992886929,mainstem_known_nhd_offset,True,58,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297600,SHELL CREEK AT CIRCLE K GROVES NEAR FT OGDEN FL,198.1594209755774,wbd_upstream_hu12_area_sqkm,15000700021819,nhd_first_v1b_gnis,tributary,Shell Creek,460.0,False,2718.0,2418.0,exact_crosswalk,15000700021819.0,0,True,153.71659989,165.60747909999998,1.0773558562868886,tributary_clean,True,2718,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297635,SHELL CREEK ON CR 764 NEAR PUNTA GORDA FL,233.3579287412736,nwis_drain_area_km2,15000700093511,nhd_first_v1b_gnis,tributary,Shell Creek,558.0,True,1863.0,1715.0,exact_crosswalk,15000700093511.0,0,True,202.58810002,221.5708551,1.0937012345647448,tributary_clean,True,1863,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297733,MOSSY GULLY TRIB AT ST HWY 70 NEAR ARCADIA FL,17.19752105263104,nwis_drain_area_km2,15000700083497,nhd_first_v1b_global_closest,mainstem,,558.0,True,7776.0,6789.0,exact_crosswalk,15000700083497.0,0,True,0.3107,0.3015161,0.970441261667203,mainstem_clean,True,7776,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02297875,COW SLOUGH NEAR ARCADIA FL,37.2958287888384,nwis_drain_area_km2,15000700011914,nhd_first_v1b_levelpath,mainstem,,336.0,False,9192.0,7982.0,exact_crosswalk,15000700011914.0,0,True,66.77250001,67.03798,1.003975888127002,mainstem_clean,True,6331,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02298110,PRAIRIE CREEK UPSTREAM OF SR 31 NEAR FT OGDEN FL,639.845180240423,wbd_upstream_hu12_area_sqkm,15000700046866,nhd_first_v1b_gnis,tributary,Prairie Creek,460.0,False,933.0,887.0,exact_crosswalk,15000700046866.0,0,True,152.57199992,161.1263888,1.056067881947444,tributary_clean,True,772,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02298123,PRAIRIE CREEK NEAR FORT OGDEN FL,603.467229708288,nwis_contrib_drain_area_km2,15000700010471,nhd_first_v1b_gnis,tributary,Prairie Creek,460.0,False,775.0,738.0,exact_crosswalk,15000700010471.0,0,True,197.6494999,206.1826697,1.0431732425547109,tributary_clean,True,683,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02298124,PRAIRIE CREEK DOWNSTREAM NEAR FT OGDEN FL,631.957098921984,nwis_drain_area_km2,15000700058521,nhd_first_v1b_gnis,tributary,Prairie Creek,460.0,False,679.0,646.0,exact_crosswalk,15000700058521.0,0,True,626.38689987,651.3725161,1.0398884718616968,tributary_clean,True,699,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02298170,PRAIRIE CREEK ON CR 764 NEAR PUNTA GORDA FL,673.39690868736,nwis_drain_area_km2,15000700033666,nhd_first_v1b_gnis,tributary,Prairie Creek,460.0,False,536.0,506.0,exact_crosswalk,15000700033666.0,0,True,692.46139982,720.8425447,1.0409858872817712,tributary_clean,True,533,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02298202,SHELL CREEK NEAR PUNTA GORDA FL,966.065565155328,nwis_drain_area_km2,15000700057519,nhd_first_v1b_gnis,tributary,Shell Creek,558.0,True,450.0,428.0,exact_crosswalk,15000700057519.0,0,True,929.89559983,977.2443922,1.0509183959776305,tributary_clean,True,450,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02298300,PEACE RIVER AT PUNTA GORDA FL,5956.972653772799,nwis_drain_area_km2,15000700067573,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,38.0,38.0,exact_crosswalk,15000700067573.0,0,True,5229.50399912,5755.8178701,1.100643172099795,mainstem_known_nhd_offset,True,38,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),274319081452000,ESTECH POND CSA OUTFALL NEAR FT. MEADE FL,0.3107985732403199,nwis_contrib_drain_area_km2,15000700094784,nhd_first_v1b_levelpath,tributary,,460.0,False,7579.0,6617.0,exact_crosswalk,15000700094784.0,0,True,0.09560001,0.0968835,1.0134256262107086,tributary_clean,True,765,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),280242081531600,TENOROC DITCH (SITE 20) NEAR LAKELAND FL,159.4730888687525,wbd_upstream_hu12_area_sqkm,15000700045798,nhd_first_v1b_levelpath,canal,,460.0,False,5304.0,4617.0,exact_crosswalk,15000700045798.0,0,True,7.884700009999999,7.882879799999999,0.9997691465753052,canal_or_artificial_review,False,5304,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),280441081520200,TENOROC DITCH (SITE 17B) NEAR LAKELAND FL,159.4730888687525,wbd_upstream_hu12_area_sqkm,15000700009684,nhd_first_v1b_levelpath,canal,,460.0,False,9317.0,8083.0,exact_crosswalk,15000700009684.0,0,True,8.93599996,13.7438815,1.5380350896957704,canal_or_artificial_review,False,9317,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),280531081520500,TENOROC DITCH ABV STR (SITE 17A) NEAR LAKELAND FL,159.4730888687525,wbd_upstream_hu12_area_sqkm,15000700081951,nhd_first_v1b_global_closest,canal,,460.0,False,3582.0,3157.0,exact_crosswalk,15000700081951.0,0,True,4.62019998,5.5631074,1.2040836812435984,canal_or_artificial_review,False,3582,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),280531081520501,TENOROC DITCH BEL STR (SITE 17A) NEAR LAKELAND FL,159.4730888687525,wbd_upstream_hu12_area_sqkm,15000700081951,nhd_first_v1b_global_closest,canal,,460.0,False,3582.0,3157.0,exact_crosswalk,15000700081951.0,0,True,4.62019998,5.5631074,1.2040836812435984,canal_or_artificial_review,False,3582,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),280557081512300,TENOROC DITCH (SITE 13) NEAR LAKELAND FL,159.4730888687525,wbd_upstream_hu12_area_sqkm,15000700070177,nhd_first_v1b_global_closest,canal,,336.0,False,5157.0,4492.0,exact_crosswalk,15000700070177.0,0,True,2.04089997,2.0408926,0.999996388848004,canal_or_artificial_review,False,5157,True,
